eps_0,eps_1,eps_2,lambda_0,lambda_1
0.36,0.37,0.27,0.6109926602593669,0.43505338578667974
0.35,0.37,0.28,0.5880332295717715,0.44478530324675947
0.34,0.37,0.29,0.5685941092472895,0.45444464959268416
0.33,0.37,0.3,0.5535473896443872,0.4630373769403813
0.32,0.37,0.31,0.5448287286583273,0.46854855992057026
0.31,0.37,0.32,0.5448287286583269,0.4685485599205704
0.3,0.37,0.33,0.5535473896443838,0.4630373769403812
0.29,0.37,0.34,0.5685941092472895,0.45444464959268493
0.28,0.37,0.35,0.5880332295717736,0.44478530324676013
0.27,0.37,0.36,0.6109926602593659,0.43505338578667907
0.26,0.37,0.37,0.6372141372141392,0.42567567567567605
0.25,0.37,0.38,0.6667457430386404,0.4168246694791413
0.24,0.37,0.39,0.6998087817284279,0.4085592016395586
0.23,0.37,0.4,0.7367467289372457,0.40088546847756135
0.22,0.37,0.41,0.7780106672489548,0.3937847423513321
0.21,0.37,0.42,0.8241632714662236,0.38722668992374387
0.2,0.37,0.43,0.8758949324343505,0.381176092078538
0.19,0.37,0.44,0.9340506125863145,0.3755963549553899
0.18,0.37,0.45,0.999668743815234,0.3704513763048848
0.17,0.37,0.46,1.0740356408918994,0.365706530947459
0.16,0.37,0.47,1.1587614017223913,0.3613291675703053
0.15,0.37,0.48,1.2558868483070162,0.35728882736866385
0.14,0.37,0.49,1.368036741126401,0.3535573018962169
0.13,0.37,0.5,1.49864400102812,0.35010859772447156
0.12,0.37,0.51,1.6522862395189022,0.34691884792148353
0.11,0.37,0.52,1.8352059846202111,0.3439661945519723
0.1,0.37,0.53,2.0561431318112002,0.34123065707204114
0.09,0.37,0.54,2.327722420577101,0.33869399583933113
0.08,0.37,0.55,2.6688815537669086,0.33633957645424006
0.07,0.37,0.56,3.1093805801032715,0.33415223842951036
0.06,0.37,0.57,3.6988206633117704,0.3321181702586449
0.05,0.37,0.58,4.526485366410212,0.33022479202416255
0.04,0.37,0.59,5.770943843158102,0.32846064607694103
0.03,0.37,0.6,7.848860379757948,0.32681529591773995
0.02,0.37,0.61,12.010232508098209,0.32527923315136675
0.01,0.37,0.62,24.505057689909535,0.3238437922175734
0.61,0.38,0.01,24.50505652057268,0.3126742818430728
0.6,0.38,0.02,12.01022770467505,0.3143336988337113
0.59,0.38,0.03,7.848849287674459,0.3161075960603208
0.58,0.38,0.04,5.770923620113633,0.3180055994870741
0.57,0.38,0.05,4.526452989323051,0.32003823874712567
0.56,0.38,0.06,3.6987729416356876,0.3222170333016523
0.55,0.38,0.07,3.1093141774569917,0.3245545853591434
0.54,0.38,0.08,2.668793020354058,0.32706467945101214
0.53,0.38,0.09,2.327608239578338,0.3297623882490902
0.52,0.38,0.1,2.05599978386706,0.3326641837442745
0.51,0.38,0.11,1.835030035794238,0.335788052206515
0.5,0.38,0.12,1.6520744598810158,0.3391536102944262
0.49,0.38,0.13,1.4983935234650902,0.3427822180865941
0.48,0.38,0.14,1.36774527353471,0.3466970823550186
0.47,0.38,0.15,1.255552957548099,0.35092333957769833
0.46,0.38,0.16,1.1583848955959515,0.355488102115719
0.45,0.38,0.17,1.0736180865547382,0.36042044113704197
0.44,0.38,0.18,0.9992141803759074,0.3657512635369047
0.43,0.38,0.19,0.9335665470674355,0.3715130122960878
0.42,0.38,0.2,0.8753937610891784,0.3777390709910209
0.41,0.38,0.21,0.8236643598502769,0.38446266502899185
0.4,0.38,0.22,0.7775434861668479,0.3917148870388937
0.39,0.38,0.23,0.7363557473577028,0.39952115224917245
0.38,0.38,0.24,0.6995614035087712,0.40789473684210303
0.37,0.38,0.25,0.6667457430386423,0.416824669479144
0.36,0.38,0.26,0.6376254381754316,0.42625220464958685
0.35,0.38,0.27,0.6120830721882442,0.43602330486549934
0.34,0.38,0.28,0.5902557824592267,0.44579021488708026
0.33,0.38,0.29,0.5727243046078043,0.45481515532730277
0.32,0.38,0.3,0.5608007115056127,0.46167735866982434
0.31,0.38,0.31,0.5564516129032252,0.4643463497453304
0.3,0.38,0.32,0.5608007115056153,0.4616773586698247
0.29,0.38,0.33,0.5727243046077976,0.4548151553273012
0.28,0.38,0.34,0.5902557824592276,0.44579021488708037
0.27,0.38,0.35,0.6120830721882469,0.436023304865499
0.26,0.38,0.36,0.6376254381754282,0.42625220464958463
0.25,0.38,0.37,0.6667457430386395,0.41682466947914193
0.24,0.38,0.38,0.6995614035087709,0.4078947368421052
0.23,0.38,0.39,0.7363557473577051,0.3995211522491735
0.22,0.38,0.4,0.777543486166846,0.39171488703889445
0.21,0.38,0.41,0.8236643598502762,0.3844626650289923
0.2,0.38,0.42,0.8753937610891744,0.377739070991022
0.19,0.38,0.43,0.9335665470674459,0.37151301229608835
0.18,0.38,0.44,0.9992141803759093,0.365751263536904
0.17,0.38,0.45,1.0736180865547382,0.36042044113704164
0.16,0.38,0.46,1.1583848955959395,0.3554881021157189
0.15,0.38,0.47,1.2555529575480955,0.3509233395776974
0.14,0.38,0.48,1.3677452735347064,0.3466970823550176
0.13,0.38,0.49,1.4983935234650951,0.3427822180865936
0.12,0.38,0.5,1.652074459881019,0.3391536102944255
0.11,0.38,0.51,1.835030035794235,0.33578805220651664
0.1,0.38,0.52,2.0559997838670663,0.3326641837442754
0.09,0.38,0.53,2.3276082395783426,0.329762388249091
0.08,0.38,0.54,2.6687930203540646,0.32706467945101236
0.07,0.38,0.55,3.1093141774569584,0.3245545853591434
0.06,0.38,0.56,3.6987729416356903,0.3222170333016514
0.05,0.38,0.57,4.526452989323052,0.32003823874712367
0.04,0.38,0.58,5.7709236201135905,0.31800559948707363
0.03,0.38,0.59,7.848849287674216,0.31610759606031724
0.02,0.38,0.6,12.010227704675248,0.3143336988337069
0.01,0.38,0.61,24.505056520578762,0.31267428184307633
0.6,0.39,0.01,24.505055470672758,0.3026368370195218
0.59,0.39,0.02,12.010223410430543,0.3045310441544178
0.58,0.39,0.03,7.848839417778374,0.3065540393392623
0.57,0.39,0.04,5.770905717253175,0.30871641500053437
0.56,0.39,0.05,4.526424487326985,0.3110297251272547
0.55,0.39,0.06,3.6987311907176155,0.31350657152015504
0.54,0.39,0.07,3.1092564798529074,0.31616069556427584
0.53,0.39,0.08,2.6687166792981367,0.31900707493504865
0.52,0.39,0.09,2.327510625421462,0.3220620241511858
0.51,0.39,0.1,2.055878422306085,0.32534329715092203
0.5,0.39,0.11,1.834882724782193,0.32887018897071935
0.49,0.39,0.12,1.651899424034764,0.3326636319568696
0.48,0.39,0.13,1.4981896180007088,0.33674627943518826
0.47,0.39,0.14,1.3675122544532041,0.34114256590374464
0.46,0.39,0.15,1.2552918417945,0.34587872676737375
0.45,0.39,0.16,1.1580984455952372,0.35098275098595716
0.44,0.39,0.17,1.0733114702068651,0.35648422429471466
0.43,0.39,0.18,0.9988958842868061,0.3624139944649364
0.42,0.39,0.19,0.9332496646425233,0.36880354530542087
0.41,0.39,0.2,0.8750978511616838,0.375683887424931
0.4,0.39,0.21,0.8234182002558676,0.383083631245965
0.39,0.39,0.22,0.7773892773892792,0.39102564102564197
0.38,0.39,0.23,0.736355747357704,0.3995211522491747
0.37,0.39,0.24,0.699808781728426,0.4085592016395583
0.36,0.39,0.25,0.6673829873165409,0.4180870981535448
0.35,0.39,0.26,0.6388765191207106,0.42797329772910736
0.34,0.39,0.27,0.6143100217066491,0.4379356628919794
0.33,0.39,0.28,0.5940514714014409,0.44740707005710184
0.32,0.39,0.29,0.5790162487117336,0.45532835783115205
0.31,0.39,0.3,0.5707528327944268,0.4600577544677747
0.3,0.39,0.31,0.5707528327944306,0.46005775446777475
0.29,0.39,0.32,0.5790162487117323,0.45532835783115083
0.28,0.39,0.33,0.5940514714014418,0.4474070700571017
0.27,0.39,0.34,0.6143100217066477,0.43793566289197833
0.26,0.39,0.35,0.6388765191207081,0.42797329772910647
0.25,0.39,0.36,0.667382987316541,0.4180870981535457
0.24,0.39,0.37,0.6998087817284253,0.40855920163955817
0.23,0.39,0.38,0.736355747357704,0.3995211522491734
0.22,0.39,0.39,0.7773892773892773,0.39102564102564125
0.21,0.39,0.4,0.8234182002558682,0.38308363124596423
0.2,0.39,0.41,0.8750978511616857,0.3756838874249323
0.19,0.39,0.42,0.9332496646425312,0.36880354530542125
0.18,0.39,0.43,0.9988958842868088,0.3624139944649346
0.17,0.39,0.44,1.073311470206864,0.3564842242947146
0.16,0.39,0.45,1.1580984455952419,0.35098275098595677
0.15,0.39,0.46,1.2552918417945054,0.34587872676737375
0.14,0.39,0.47,1.3675122544532075,0.3411425659037448
0.13,0.39,0.48,1.4981896180007088,0.3367462794351881
0.12,0.39,0.49,1.6518994240347664,0.332663631956869
0.11,0.39,0.5,1.8348827247822124,0.32887018897071973
0.1,0.39,0.51,2.0558784223060838,0.32534329715092225
0.09,0.39,0.52,2.327510625421468,0.3220620241511869
0.08,0.39,0.53,2.6687166792981647,0.31900707493504754
0.07,0.39,0.54,3.109256479852924,0.3161606955642755
0.06,0.39,0.55,3.6987311907176066,0.31350657152015415
0.05,0.39,0.56,4.526424487326996,0.3110297251272507
0.04,0.39,0.57,5.770905717253226,0.3087164150005304
0.03,0.39,0.58,7.848839417778656,0.30655403933926273
0.02,0.39,0.59,12.01022341043069,0.3045310441544178
0.01,0.39,0.6,24.50505547067396,0.30263683701952715
0.59,0.4,0.01,24.505054533939834,0.293674279619367
0.58,0.4,0.02,12.010219598185326,0.29581488457336746
0.57,0.4,0.03,7.848830703752895,0.2980991208085322
0.56,0.4,0.04,5.770890006667093,0.30053856476146334
0.55,0.4,0.05,4.5263996435321,0.3031458110133529
0.54,0.4,0.06,3.6986950716120894,0.30593455801754366
0.53,0.4,0.07,3.1092069867476133,0.30891969788849216
0.52,0.4,0.08,2.6686518216954167,0.3121174090738168
0.51,0.4,0.09,2.327428606213667,0.3155452499954865
0.5,0.4,0.1,2.0557777493406113,0.31922225065938675
0.49,0.4,0.11,1.834762356746699,0.32316899761322654
0.48,0.4,0.12,1.6517589614713681,0.327407705195299
0.47,0.4,0.13,1.4980295543937756,0.3319622623001638
0.46,0.4,0.14,1.367334308447552,0.3368582381362982
0.45,0.4,0.15,1.2550994008206873,0.34212282140153283
0.44,0.4,0.16,1.1578971653868233,0.3477846527949913
0.43,0.4,0.17,1.0731100970874858,0.35387348704384125
0.42,0.4,0.18,0.9987074032412282,0.3604195808857527
0.41,0.4,0.19,0.9330929359682153,0.36745263527696953
0.4,0.4,0.2,0.8749999999999992,0.3749999999999996
0.39,0.4,0.21,0.823418200255865,0.38308363124596423
0.38,0.4,0.22,0.7775434861668483,0.39171488703889545
0.37,0.4,0.23,0.7367467289372456,0.400885468477563
0.36,0.4,0.24,0.7005598126237573,0.41055129848735306
0.35,0.4,0.25,0.6686825356200898,0.42060317866562824
0.34,0.4,0.26,0.6410198917595168,0.4308126874260038
0.33,0.4,0.27,0.6177671065800645,0.44073457692162066
0.32,0.4,0.28,0.5995549000732647,0.44955224278387707
0.31,0.4,0.29,0.5875779465987376,0.45594263182173106
0.3,0.4,0.3,0.5833333333333321,0.45833333333333315
0.29,0.4,0.31,0.5875779465987365,0.4559426318217302
0.28,0.4,0.32,0.5995549000732676,0.44955224278387756
0.27,0.4,0.33,0.6177671065800641,0.4407345769216207
0.26,0.4,0.34,0.6410198917595155,0.4308126874260042
0.25,0.4,0.35,0.6686825356200874,0.4206031786656272
0.24,0.4,0.36,0.7005598126237603,0.4105512984873537
0.23,0.4,0.37,0.7367467289372442,0.400885468477562
0.22,0.4,0.38,0.7775434861668475,0.3917148870388937
0.21,0.4,0.39,0.823418200255867,0.38308363124596434
0.2,0.4,0.4,0.8750000000000001,0.37499999999999994
0.19,0.4,0.41,0.933092935968218,0.36745263527697014
0.18,0.4,0.42,0.9987074032412282,0.36041958088575365
0.17,0.4,0.43,1.0731100970874858,0.35387348704384114
0.16,0.4,0.44,1.1578971653868295,0.34778465279499327
0.15,0.4,0.45,1.255099400820693,0.34212282140153394
0.14,0.4,0.46,1.3673343084475582,0.33685823813629834
0.13,0.4,0.47,1.49802955439378,0.33196226230016457
0.12,0.4,0.48,1.651758961471369,0.3274077051952997
0.11,0.4,0.49,1.8347623567467244,0.32316899761322726
0.1,0.4,0.5,2.055777749340617,0.3192222506593869
0.09,0.4,0.51,2.327428606213688,0.3155452499954854
0.08,0.4,0.52,2.6686518216953945,0.3121174090738159
0.07,0.4,0.53,3.1092069867476395,0.3089196978884936
0.06,0.4,0.54,3.698695071612211,0.305934558017543
0.05,0.4,0.55,4.526399643532077,0.3031458110133518
0.04,0.4,0.56,5.770890006667322,0.3005385647614647
0.03,0.4,0.57,7.848830703752881,0.2980991208085273
0.02,0.4,0.58,12.010219598185532,0.29581488457336214
0.01,0.4,0.59,24.50505453393972,0.2936742796193599
0.58,0.41,0.01,24.5050537049313,0.28573687538837333
0.57,0.41,0.02,12.01021624446964,0.28813634431935053
0.56,0.41,0.03,7.848823088667343,0.29069491365558253
0.55,0.41,0.04,5.770876379250247,0.29342517285616854
0.54,0.41,0.05,4.526378274232562,0.2963407862913807
0.53,0.41,0.06,3.6986642994599617,0.29945657797523073
0.52,0.41,0.07,3.1091652811067476,0.30278861865203643
0.51,0.41,0.08,2.668597862647103,0.30635431334524155
0.5,0.41,0.09,2.3273613889009823,0.31017248643777406
0.49,0.41,0.1,2.055696719377141,0.3142634598164843
0.48,0.41,0.11,1.8346675863036266,0.3186491173179636
0.47,0.41,0.12,1.651651379266276,0.3233529452450545
0.46,0.41,0.13,1.4979112480947023,0.32840003341275875
0.45,0.41,0.14,1.3672089259058091,0.33381701292500554
0.44,0.41,0.15,1.2549726885830594,0.3396318938263987
0.43,0.41,0.16,1.1577777016623525,0.3458737447358344
0.42,0.41,0.17,1.0730103061167644,0.3525721219764306
0.41,0.41,0.18,0.9986449864498643,0.3597560975609755
0.4,0.41,0.19,0.9330929359682176,0.36745263527696986
0.39,0.41,0.2,0.8750978511616861,0.37568388742493264
0.38,0.41,0.21,0.8236643598502773,0.38446266502899273
0.37,0.41,0.22,0.7780106672489568,0.3937847423513323
0.36,0.41,0.23,0.7375415206934176,0.4036155430511289
0.35,0.41,0.24,0.7018418108787392,0.41386666763461727
0.34,0.41,0.25,0.6706961996620586,0.42435401554597574
0.33,0.41,0.26,0.6441462924648049,0.4347240242103886
0.32,0.41,0.27,0.6225976179691448,0.44433440551775594
0.31,0.41,0.28,0.606948655341744,0.4521161979795988
0.3,0.41,0.29,0.598543369076548,0.4566150273349974
0.29,0.41,0.3,0.598543369076544,0.4566150273349986
0.28,0.41,0.31,0.6069486553417448,0.45211619797959945
0.27,0.41,0.32,0.6225976179691468,0.4443344055177566
0.26,0.41,0.33,0.6441462924648055,0.43472402421038925
0.25,0.41,0.34,0.6706961996620596,0.424354015545975
0.24,0.41,0.35,0.7018418108787368,0.4138666676346174
0.23,0.41,0.36,0.7375415206934194,0.40361554305113023
0.22,0.41,0.37,0.7780106672489544,0.393784742351332
0.21,0.41,0.38,0.8236643598502775,0.3844626650289936
0.2,0.41,0.39,0.8750978511616857,0.3756838874249324
0.19,0.41,0.4,0.9330929359682167,0.36745263527696914
0.18,0.41,0.41,0.9986449864498671,0.35975609756097526
0.17,0.41,0.42,1.073010306116758,0.3525721219764282
0.16,0.41,0.43,1.1577777016623563,0.3458737447358329
0.15,0.41,0.44,1.2549726885830783,0.33963189382640047
0.14,0.41,0.45,1.3672089259057945,0.3338170129250051
0.13,0.41,0.46,1.4979112480947052,0.32840003341275903
0.12,0.41,0.47,1.6516513792662475,0.3233529452450541
0.11,0.41,0.48,1.8346675863036226,0.31864911731796197
0.1,0.41,0.49,2.0556967193771545,0.3142634598164855
0.09,0.41,0.5,2.3273613889009765,0.3101724864377726
0.08,0.41,0.51,2.6685978626471085,0.30635431334524155
0.07,0.41,0.52,3.1091652811067307,0.30278861865203455
0.06,0.41,0.53,3.698664299459966,0.2994565779752296
0.05,0.41,0.54,4.5263782742325365,0.29634078629138205
0.04,0.41,0.55,5.770876379250337,0.29342517285616676
0.03,0.41,0.56,7.848823088667284,0.29069491365558164
0.02,0.41,0.57,12.01021624446901,0.2881363443193532
0.01,0.41,0.58,24.505053704930045,0.2857368753883698
0.57,0.42,0.01,24.50505297894665,0.2787816075194982
0.56,0.42,0.02,12.010213329143646,0.28145333752296864
0.55,0.42,0.03,7.84881652399927,0.28430035911762763
0.54,0.42,0.04,5.7708647427139645,0.28733631548706695
0.53,0.42,0.05,4.526360225349758,0.2905759830958674
0.52,0.42,0.06,3.69863863761954,0.29403535505443634
0.51,0.42,0.07,3.1091310202479887,0.2977317248500554
0.5,0.42,0.08,2.6685543275525974,0.30168376768550387
0.49,0.42,0.09,2.327308339404964,0.30591161524356103
0.48,0.42,0.1,2.055634510987651,0.3104369175837772
0.47,0.42,0.11,1.8345973788707002,0.3152828827116865
0.46,0.42,0.12,1.6515754098863262,0.3204742795546684
0.45,0.42,0.13,1.4978331911883482,0.3260373826822228
0.44,0.42,0.14,1.3671343735862582,0.33199982554794116
0.43,0.42,0.15,1.254909800091617,0.33839031065035713
0.42,0.42,0.16,1.1577380952380953,0.34523809523809534
0.41,0.42,0.17,1.0730103061167604,0.35257212197642873
0.4,0.42,0.18,0.9987074032412334,0.3604195808857562
0.39,0.42,0.19,0.9332496646425275,0.3688035453054208
0.38,0.42,0.2,0.8753937610891803,0.3777390709910232
0.37,0.42,0.21,0.824163271466221,0.38722668992374487
0.36,0.42,0.22,0.7788047830955229,0.3972413929506529
0.35,0.42,0.23,0.7387666673724698,0.40771366389046837
0.34,0.42,0.24,0.7037024406699754,0.4184964388818456
0.33,0.42,0.25,0.6735060023580552,0.4293078504557982
0.32,0.42,0.26,0.6483893164390344,0.4396372403375227
0.31,0.42,0.27,0.6289966545312557,0.4486189795359896
0.3,0.42,0.28,0.616456309322921,0.45497226210565084
0.29,0.42,0.29,0.61206896551724,0.4573070607553366
0.28,0.42,0.3,0.6164563093229183,0.4549722621056512
0.27,0.42,0.31,0.6289966545312571,0.4486189795359905
0.26,0.42,0.32,0.648389316439033,0.4396372403375234
0.25,0.42,0.33,0.6735060023580511,0.4293078504557971
0.24,0.42,0.34,0.7037024406699742,0.4184964388818451
0.23,0.42,0.35,0.7387666673724737,0.40771366389046926
0.22,0.42,0.36,0.7788047830955205,0.39724139295065414
0.21,0.42,0.37,0.8241632714662167,0.3872266899237429
0.2,0.42,0.38,0.875393761089176,0.37773907099102155
0.19,0.42,0.39,0.9332496646425271,0.36880354530542137
0.18,0.42,0.4,0.9987074032412351,0.3604195808857533
0.17,0.42,0.41,1.0730103061167717,0.35257212197642906
0.16,0.42,0.42,1.1577380952380951,0.3452380952380958
0.15,0.42,0.43,1.2549098000916152,0.3383903106503564
0.14,0.42,0.44,1.3671343735862576,0.33199982554794016
0.13,0.42,0.45,1.4978331911883573,0.3260373826822234
0.12,0.42,0.46,1.6515754098863258,0.3204742795546689
0.11,0.42,0.47,1.8345973788707022,0.31528288271168714
0.1,0.42,0.48,2.0556345109876437,0.3104369175837767
0.09,0.42,0.49,2.3273083394049565,0.30591161524356236
0.08,0.42,0.5,2.6685543275526267,0.30168376768550464
0.07,0.42,0.51,3.1091310202479514,0.29773172485005617
0.06,0.42,0.52,3.6986386376195917,0.29403535505443745
0.05,0.42,0.53,4.526360225349683,0.2905759830958665
0.04,0.42,0.54,5.770864742714011,0.28733631548707095
0.03,0.42,0.55,7.848816523999318,0.2843003591176281
0.02,0.42,0.56,12.010213329143605,0.28145333752296686
0.01,0.42,0.57,24.5050529789458,0.2787816075194982
0.56,0.43,0.01,24.50505235195991,0.27277156830587757
0.55,0.43,0.02,12.01021083508088,0.2757299683017411
0.54,0.43,0.03,7.848810968829659,0.27888067630388136
0.53,0.43,0.04,5.770855019961847,0.2822384420828974
0.52,0.43,0.05,4.526345369551601,0.2858192100548467
0.51,0.43,0.06,3.6986178929585423,0.2896402009767074
0.5,0.43,0.07,3.109103928575138,0.29371999169064655
0.49,0.43,0.08,2.6685208413675663,0.29807858910229224
0.48,0.43,0.09,2.3272689672791977,0.3027374926691193
0.47,0.43,0.1,2.0555905056241475,0.30771973683008114
0.46,0.43,0.11,1.8345509819121681,0.3130499005218826
0.45,0.43,0.12,1.651530173338029,0.3187540643880642
0.44,0.43,0.13,1.4977944039287738,0.32485968616717253
0.43,0.43,0.14,1.367109634551493,0.33139534883720917
0.42,0.43,0.15,1.2549098000916168,0.3383903106503557
0.41,0.43,0.16,1.1577777016623512,0.3458737447358326
0.4,0.43,0.17,1.0731100970874847,0.3538734870438401
0.39,0.43,0.18,0.9988958842868051,0.3624139944649344
0.38,0.43,0.19,0.9335665470674366,0.3715130122960881
0.37,0.43,0.2,0.8758949324343486,0.3811760920785374
0.36,0.43,0.21,0.8249285251966959,0.391387458561143
0.35,0.43,0.22,0.7799501296660392,0.40209456982052183
0.34,0.43,0.23,0.7404642938372973,0.4131816943861012
0.33,0.43,0.24,0.706213110203521,0.4244246628761077
0.32,0.43,0.25,0.6772295170036964,0.4354158318335104
0.31,0.43,0.26,0.6539313582239791,0.44545406505491597
0.3,0.43,0.27,0.6372116640293232,0.45344294406714586
0.29,0.43,0.28,0.6283332567406724,0.4579882004709167
0.28,0.43,0.29,0.6283332567406714,0.45798820047091665
0.27,0.43,0.3,0.63721166402932,0.45344294406714497
0.26,0.43,0.31,0.6539313582239812,0.445454065054916
0.25,0.43,0.32,0.6772295170036988,0.4354158318335109
0.24,0.43,0.33,0.7062131102035254,0.42442466287610914
0.23,0.43,0.34,0.7404642938373016,0.4131816943861011
0.22,0.43,0.35,0.779950129666038,0.4020945698205216
0.21,0.43,0.36,0.824928525196703,0.39138745856114643
0.2,0.43,0.37,0.8758949324343481,0.38117609207853664
0.19,0.43,0.38,0.9335665470674365,0.37151301229608846
0.18,0.43,0.39,0.9988958842868056,0.36241399446493394
0.17,0.43,0.4,1.0731100970874818,0.3538734870438407
0.16,0.43,0.41,1.157777701662348,0.34587374473583243
0.15,0.43,0.42,1.2549098000916126,0.3383903106503554
0.14,0.43,0.43,1.3671096345514921,0.3313953488372091
0.13,0.43,0.44,1.497794403928773,0.32485968616717376
0.12,0.43,0.45,1.651530173338027,0.31875406438806553
0.11,0.43,0.46,1.8345509819121577,0.31304990052188253
0.1,0.43,0.47,2.055590505624136,0.30771973683008325
0.09,0.43,0.48,2.3272689672791995,0.3027374926691204
0.08,0.43,0.49,2.668520841367491,0.29807858910229257
0.07,0.43,0.5,3.1091039285751494,0.2937199916906459
0.06,0.43,0.51,3.698617892958532,0.2896402009767076
